reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gaze_x,gaze_y,gaze_z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ,gaze_diff,fixation,fixation_id,duration
70.038,2024/06/05 13:47:28.4439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8000218747009359,False,1513,
70.057,2024/06/05 13:47:28.4629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1514,0.009000000000000341
70.066,2024/06/05 13:47:28.4719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1514,0.009000000000000341
70.086,2024/06/05 13:47:28.4919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,0.009,-0.014,0.989,0.105,0.105,0.8,7.12,1.0,8.82,1.0,2.89,0.88,0.9346988819935541,False,1515,
70.106,2024/06/05 13:47:28.5119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9346988819935541,False,1515,
70.116,2024/06/05 13:47:28.5219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1516,0.0
70.135,2024/06/05 13:47:28.5409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,-0.095,0.12,0.985,0.17,-0.024,0.47,0.0,1.0,4.73,1.0,0.0,0.0,0.8058151152714871,False,1517,
70.144,2024/06/05 13:47:28.5499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,-0.095,0.12,0.983,0.181,-0.021,0.41,0.0,1.0,4.11,1.0,0.0,0.0,0.01157583690279021,False,1517,
70.164,2024/06/05 13:47:28.5699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,0.017,0.108,0.879,0.02,-0.477,0.2,1.95,1.0,0.0,1.0,0.0,0.0,0.49464431665591785,False,1517,
70.184,2024/06/05 13:47:28.5899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,-0.095,0.12,0.982,0.187,-0.023,0.44,0.0,1.0,4.42,1.0,0.0,0.0,0.49458467424698876,False,1517,
70.194,2024/06/05 13:47:28.5999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,-0.095,0.12,0.982,0.187,-0.023,0.44,0.0,1.0,4.42,1.0,0.0,0.0,0.0,True,1518,0.0
70.213,2024/06/05 13:47:28.6189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,0.017,0.108,0.958,0.161,-0.238,0.99,9.9,1.0,0.0,1.0,2.34,0.99,0.21789217516927953,False,1519,
70.223,2024/06/05 13:47:28.6289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,0.017,0.108,0.957,0.168,-0.238,1.0,10.0,1.0,0.0,1.0,2.37,1.0,0.007071067811865481,True,1520,0.0
70.243,2024/06/05 13:47:28.6489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,0.017,0.108,0.956,0.18,-0.231,1.0,10.0,1.0,0.0,1.0,2.46,1.0,0.013928388277184093,False,1521,
70.263,2024/06/05 13:47:28.6689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,0.016,0.178,1.0,10.0,1.0,9.9,1.0,2.53,1.0,0.4415438823038997,False,1521,
70.273,2024/06/05 13:47:28.6789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.983,0.009,0.183,1.0,10.0,1.0,10.0,1.0,2.56,1.0,0.00866025403784439,True,1522,0.0
70.293,2024/06/05 13:47:28.6989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.038798344242038,False,1523,
70.312,2024/06/05 13:47:28.7179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.053,0.184,1.0,10.0,1.0,10.0,1.0,2.55,1.0,1.0718955172963456,False,1523,
70.321,2024/06/05 13:47:28.7269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.053,0.184,1.0,10.0,1.0,10.0,1.0,2.55,1.0,0.0,True,1524,0.01999999999999602
70.341,2024/06/05 13:47:28.7469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.056,0.186,1.0,10.0,1.0,10.0,1.0,2.55,1.0,0.0037416573867739447,True,1524,0.01999999999999602
70.351,2024/06/05 13:47:28.7569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.98,-0.042,0.193,0.98,10.0,1.0,9.62,1.0,2.54,0.98,0.015684387141358124,False,1525,
70.37,2024/06/05 13:47:28.7759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.98,-0.044,0.192,1.0,10.0,1.0,10.0,1.0,2.55,1.0,0.0022360679774997855,True,1526,0.0
70.382,2024/06/05 13:47:28.7879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.072244841442476,False,1527,
70.4,2024/06/05 13:47:28.8059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.037,0.185,1.0,10.0,1.0,10.0,1.0,2.58,1.0,1.063955356206265,False,1527,
70.42,2024/06/05 13:47:28.8259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.032,0.184,1.0,10.0,1.0,10.0,1.0,2.56,1.0,0.005099019513592783,True,1528,0.030000000000001137
70.43,2024/06/05 13:47:28.8359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,-0.029,0.179,1.0,10.0,1.0,10.0,1.0,2.57,1.0,0.00616441400296898,True,1528,0.030000000000001137
70.45,2024/06/05 13:47:28.8559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,-0.024,0.176,1.0,10.0,1.0,10.0,1.0,2.62,1.0,0.005830951894845303,True,1528,0.030000000000001137
70.462,2024/06/05 13:47:28.8679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0509904852090717,False,1529,
70.48,2024/06/05 13:47:28.8859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,-0.024,0.175,1.0,10.0,1.0,10.0,1.0,2.57,1.0,1.0502371160837918,False,1529,
70.492,2024/06/05 13:47:28.8979,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0502371160837918,False,1529,
70.51,2024/06/05 13:47:28.9159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,-0.036,0.173,1.0,10.0,1.0,10.0,1.0,2.57,1.0,1.0551767624431463,False,1529,
70.53,2024/06/05 13:47:28.9359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.983,-0.035,0.178,1.0,10.0,1.0,10.0,1.0,2.51,1.0,0.005196152422706635,True,1530,0.030000000000001137
70.54,2024/06/05 13:47:28.9459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,-0.032,0.175,1.0,10.0,1.0,9.95,1.0,2.57,1.0,0.004358898943540678,True,1530,0.030000000000001137
70.56,2024/06/05 13:47:28.9659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.983,-0.038,0.18,1.0,10.0,1.0,10.0,1.0,2.54,1.0,0.007874007874011813,True,1530,0.030000000000001137
70.572,2024/06/05 13:47:28.9779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.061117335642011,False,1531,
70.59,2024/06/05 13:47:28.9959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.05,0.182,1.0,10.0,1.0,10.0,1.0,2.56,1.0,1.068758625696186,False,1531,
70.61,2024/06/05 13:47:29.0159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.051,0.182,1.0,10.0,1.0,10.0,1.0,2.55,1.0,0.000999999999999994,True,1532,0.11899999999999977
70.62,2024/06/05 13:47:29.0259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.055,0.186,1.0,10.0,1.0,10.0,1.0,2.57,1.0,0.005744562646538034,True,1532,0.11899999999999977
70.64,2024/06/05 13:47:29.0459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.055,0.185,1.0,10.0,1.0,10.0,1.0,2.56,1.0,0.0010000000000000009,True,1532,0.11899999999999977
70.65,2024/06/05 13:47:29.0559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.049,0.187,1.0,10.0,1.0,10.0,1.0,2.56,1.0,0.006324555320336758,True,1532,0.11899999999999977
70.67,2024/06/05 13:47:29.0759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.049,0.187,1.0,10.0,1.0,10.0,1.0,2.54,1.0,0.0,True,1532,0.11899999999999977
70.68,2024/06/05 13:47:29.0859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.046,0.185,1.0,10.0,1.0,10.0,1.0,2.55,1.0,0.0037416573867739447,True,1532,0.11899999999999977
70.7,2024/06/05 13:47:29.1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.044,0.181,1.0,10.0,1.0,10.0,1.0,2.52,1.0,0.004472135954999584,True,1532,0.11899999999999977
70.72,2024/06/05 13:47:29.1259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.048,0.181,1.0,10.0,1.0,10.0,1.0,2.53,1.0,0.0040000000000000036,True,1532,0.11899999999999977
70.729,2024/06/05 13:47:29.1349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,-0.048,0.181,1.0,10.0,1.0,10.0,1.0,2.53,1.0,0.0,True,1532,0.11899999999999977
70.749,2024/06/05 13:47:29.1549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.979,-0.087,0.185,1.0,10.0,1.0,10.0,1.0,2.54,1.0,0.039319206502674994,False,1533,
70.759,2024/06/05 13:47:29.1649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.979,-0.087,0.187,1.0,10.0,1.0,10.0,1.0,2.56,1.0,0.0020000000000000018,True,1534,0.04000000000000625
70.779,2024/06/05 13:47:29.1849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.978,-0.088,0.189,1.0,10.0,1.0,10.0,1.0,2.51,1.0,0.0024494897427831805,True,1534,0.04000000000000625
70.799,2024/06/05 13:47:29.2049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.979,-0.082,0.189,1.0,10.0,1.0,10.0,1.0,2.53,1.0,0.006082762530298212,True,1534,0.04000000000000625
70.81,2024/06/05 13:47:29.2159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0906488894231727,False,1535,
70.827,2024/06/05 13:47:29.2329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.98,-0.082,0.18,0.99,10.0,1.0,9.85,1.0,2.56,0.99,1.0843933788067872,False,1535,
70.838,2024/06/05 13:47:29.2439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0843933788067872,False,1535,
70.858,2024/06/05 13:47:29.2639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1536,0.0
70.873,2024/06/05 13:47:29.2789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.981,-0.077,0.181,1.0,10.0,1.0,10.0,1.0,2.53,1.0,1.0826643062371641,False,1537,
70.888,2024/06/05 13:47:29.2939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0826643062371641,False,1537,
70.901,2024/06/05 13:47:29.3069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.98,-0.076,0.185,1.0,10.0,1.0,10.0,1.0,2.54,1.0,1.0846778323539206,False,1537,
70.918,2024/06/05 13:47:29.3239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0846778323539206,False,1537,
70.938,2024/06/05 13:47:29.3439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1538,0.027999999999991587
70.947,2024/06/05 13:47:29.3529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1538,0.027999999999991587
70.966,2024/06/05 13:47:29.3719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1538,0.027999999999991587
70.98,2024/06/05 13:47:29.3859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.983,-0.031,0.179,1.0,9.9,1.0,10.0,1.0,2.52,1.0,1.05660115464635,False,1539,
70.996,2024/06/05 13:47:29.4019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.05660115464635,False,1539,
71.01,2024/06/05 13:47:29.4159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.983,0.016,0.182,1.0,10.0,1.0,10.0,1.0,2.57,1.0,1.0344998791686735,False,1539,
71.026,2024/06/05 13:47:29.4319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0344998791686735,False,1539,
71.046,2024/06/05 13:47:29.4519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1540,0.0
71.06,2024/06/05 13:47:29.4659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.982,0.011,0.19,1.0,10.0,1.0,10.0,1.0,2.53,1.0,1.0427981588015967,False,1541,
71.076,2024/06/05 13:47:29.4819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0427981588015967,False,1541,
71.09,2024/06/05 13:47:29.4959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.984,0.006,0.177,1.0,10.0,1.0,10.0,1.0,2.52,1.0,1.0361109979147987,False,1541,
71.106,2024/06/05 13:47:29.5119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0361109979147987,False,1541,
71.12,2024/06/05 13:47:29.5259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.985,-0.001,0.173,0.99,10.0,1.0,9.78,1.0,2.52,0.99,1.0370467684728593,False,1541,
71.136,2024/06/05 13:47:29.5419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0370467684728593,False,1541,
71.15,2024/06/05 13:47:29.5559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.985,-0.001,0.172,1.0,10.0,1.0,10.0,1.0,2.52,1.0,1.0362861573909015,False,1541,
71.166,2024/06/05 13:47:29.5719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0362861573909015,False,1541,
71.186,2024/06/05 13:47:29.5919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1542,0.0
71.2,2024/06/05 13:47:29.6059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.985,-0.003,0.174,1.0,10.0,1.0,10.0,1.0,2.54,1.0,1.0388421439275555,False,1543,
71.216,2024/06/05 13:47:29.6219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0388421439275555,False,1543,
71.229,2024/06/05 13:47:29.6349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.985,-0.004,0.171,1.0,10.0,1.0,10.0,1.0,2.52,1.0,1.0370819639739186,False,1543,
71.245,2024/06/05 13:47:29.6509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0370819639739186,False,1543,
71.265,2024/06/05 13:47:29.6709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1544,0.0
71.279,2024/06/05 13:47:29.6849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,-0.007,0.164,1.0,10.0,1.0,10.0,1.0,2.55,1.0,1.0337446493210982,False,1545,
71.295,2024/06/05 13:47:29.7009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0337446493210982,False,1545,
71.309,2024/06/05 13:47:29.7149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.987,-0.006,0.159,1.0,10.0,1.0,10.0,1.0,2.53,1.0,1.0298480470438347,False,1545,
71.325,2024/06/05 13:47:29.7309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0298480470438347,False,1545,
71.345,2024/06/05 13:47:29.7509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1546,0.0
71.359,2024/06/05 13:47:29.7649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.988,-0.0,0.156,1.0,10.0,1.0,10.0,1.0,2.56,1.0,1.0248458420660154,False,1547,
71.375,2024/06/05 13:47:29.7809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0248458420660154,False,1547,
71.389,2024/06/05 13:47:29.7949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.987,0.003,0.159,1.0,10.0,1.0,10.0,1.0,2.55,1.0,1.025148769691502,False,1547,
71.405,2024/06/05 13:47:29.8109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.025148769691502,False,1547,
71.425,2024/06/05 13:47:29.8309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1548,0.030000000000001137
71.435,2024/06/05 13:47:29.8409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1548,0.030000000000001137
71.455,2024/06/05 13:47:29.8609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1548,0.030000000000001137
71.469,2024/06/05 13:47:29.8749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.987,0.006,0.159,1.0,10.0,1.0,10.0,1.0,2.55,1.0,1.0235951348067263,False,1549,
71.485,2024/06/05 13:47:29.8909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0235951348067263,False,1549,
71.499,2024/06/05 13:47:29.9049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.987,0.01,0.16,1.0,10.0,1.0,10.0,1.0,2.57,1.0,1.0222925217372962,False,1549,
71.515,2024/06/05 13:47:29.9209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0222925217372962,False,1549,
71.529,2024/06/05 13:47:29.9349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.988,0.009,0.155,1.0,10.0,1.0,10.0,1.0,2.56,1.0,1.019419933099211,False,1549,
71.545,2024/06/05 13:47:29.9509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.019419933099211,False,1549,
71.565,2024/06/05 13:47:29.9709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1550,0.0
71.579,2024/06/05 13:47:29.9849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,0.009,0.164,1.0,10.0,1.0,10.0,1.0,2.54,1.0,1.0254462443248793,False,1551,
71.595,2024/06/05 13:47:30.0009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0254462443248793,False,1551,
71.608,2024/06/05 13:47:30.0139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,0.017,0.164,1.0,10.0,1.0,10.0,1.0,2.53,1.0,1.0213657523140278,False,1551,
71.624,2024/06/05 13:47:30.0299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0213657523140278,False,1551,
71.638,2024/06/05 13:47:30.0439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.987,0.02,0.159,1.0,10.0,1.0,10.0,1.0,2.51,1.0,1.0164305190223284,False,1551,
71.654,2024/06/05 13:47:30.0599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0164305190223284,False,1551,
71.668,2024/06/05 13:47:30.0739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,0.013,0.164,1.0,10.0,1.0,10.0,1.0,2.51,1.0,1.0234002149696861,False,1551,
71.684,2024/06/05 13:47:30.0899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0234002149696861,False,1551,
71.704,2024/06/05 13:47:30.1099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,1552,0.0
71.718,2024/06/05 13:47:30.1239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,0.012,0.169,0.96,10.0,1.0,9.27,1.0,2.48,0.96,1.0277246713006358,False,1553,
71.734,2024/06/05 13:47:30.1399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036,0.012,0.206,0.578,0.535,-0.616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0277246713006358,False,1553,
71.748,2024/06/05 13:47:30.1539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.014,0.986,0.01,0.163,1.0,10.0,1.0,10.0,1.0,2.52,1.0,1.0241728369762597,False,1553,
